Timestamp,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,rotationRateX,rotationRateY,rotationRateZ,attitudeRoll,attitudePitch,attitudeYaw,ArmBodyAngle
1715350587.8497071,-0.9190869331359864,0.3669741153717041,-0.1435586363077163,-0.0040544271469116,0.0054013431072235,0.0563087463378906,-0.3277562260627746,0.0629372373223304,-0.1312282085418701,-1.4158513150240029,-0.3757540822309604,1.846736564468051,156.7929691304238
1715350587.8614511,-0.9207501411437988,0.3632135987281799,-0.1424591839313507,0.0067946910858154,0.0265415906906127,0.0549194365739822,0.0168681982904672,-0.0115356631577014,-0.1006941720843315,-1.4172927100571076,-0.3717147490714417,1.8381865513128388,157.03602473839535
1715350587.909312,-0.922651469707489,0.3587500751018524,-0.1414647400379181,-0.0050369501113891,0.0169364809989929,0.0140232592821121,-0.0015161015326157,-0.0587280802428722,-0.0799241289496421,-1.418656981243819,-0.3669285008425938,1.840119475489604,157.31686537100902
1715350587.970982,-0.9241098165512084,0.3565368354320526,-0.1374861299991607,-0.0015950202941894,0.032440185546875,0.0446668863296508,0.0890229865908622,-0.1078269109129905,-0.0197357144206762,-1.4231028437365545,-0.3645584960569946,1.8418392709227984,157.53451011040045
1715350588.0309649,-0.9248078465461732,0.3567305505275726,-0.1321874260902404,-0.00510835647583,0.0254715383052825,0.0051579028367996,-0.0302447527647018,-0.095371313393116,-0.009554361924529,-1.4288229543846698,-0.3647658490416274,1.8402148776759613,157.63941481980234
1715350588.09231,-0.925145983695984,0.3580485880374908,-0.1261181980371475,-0.0093936324119567,0.0163715183734893,0.0153851062059402,-0.0322015434503555,-0.0960702523589134,0.0237018167972564,-1.4353090172729783,-0.3661770801012033,1.8378820982578283,157.69040055699068
1715350588.145162,-0.9251521229743958,0.3594405949115753,-0.1220489516854286,-0.0132632851600646,-0.0142715573310852,-0.0152039527893066,-0.0555632226169109,-0.0607203915715217,0.016362989321351,-1.4396306361195994,-0.3676683457591421,1.8367868218265893,157.69130931277263
1715350588.151063,-0.925179958343506,0.3606516122817993,-0.118203766644001,-0.0108855366706848,-0.0086466670036315,-0.0249237269163131,-0.0999151095747947,-0.0360358133912086,0.0100417099893093,-1.4437217676049134,-0.368966424566737,1.8326328372417344,157.69552978899293
1715350588.2033238,-0.9252124428749084,0.360945463180542,-0.1170485690236091,-0.000675618648529,-0.0081470012664794,-0.0328539162874221,0.056156150996685,-0.0125854816287755,0.0171128027141094,-1.444954895683927,-0.3692815053876145,1.8323565945267104,157.7004072405344
1715350588.2741098,-0.92460435628891,0.3618330955505371,-0.1190936341881752,-0.0023974180221557,-0.0033889710903167,-0.0505384132266044,-0.0559445209801197,0.0687726214528083,0.0315892547369003,-1.4426966727688877,-0.3702334874440059,1.8343363925404892,157.60879169732084
1715350588.329904,-0.9231414198875428,0.3643428981304168,-0.1227353066205978,-0.0143889784812927,0.0094058513641357,-0.050345242023468,-0.1162813678383827,0.1340341866016388,0.0582515858113765,-1.438617555017011,-0.3729271075295855,1.829632285926005,157.38975986993836
1715350588.420984,-0.9201394319534302,0.3696862161159515,-0.1291331499814987,0.0116464495658874,0.0208014547824859,-0.092241421341896,-0.2241488546133041,0.268891841173172,0.1235120743513107,-1.4313661042102923,-0.3786712831410757,1.821675973922587,156.9464850155857
1715350588.4344711,-0.9145699739456176,0.3790181279182434,-0.1410919576883316,0.0214731693267822,0.0521952211856842,-0.1664947867393493,-0.4882947504520416,0.5382248163223267,0.1887524127960205,-1.417731638728326,-0.388735035331817,1.8049869730475936,156.14473652948362
1715350588.47701,-0.9040414094924928,0.3964141607284546,-0.1598890572786331,0.0276836156845092,0.1363005936145782,-0.2201158851385116,-1.044624090194702,0.9276337027549744,0.3314631879329681,-1.3957461846419383,-0.4076076844679911,1.7659827401570136,154.69451111046973
1715350588.5758429,-0.8856062293052673,0.4260488450527191,-0.1848891228437423,-0.0407395958900451,0.2248758673667907,-0.1914232522249221,-1.129226803779602,1.1415780782699585,0.587887704372406,-1.364981267631023,-0.4401208985974209,1.712207389077521,152.3262166684621
1715350588.630707,-0.857965886592865,0.4679790139198303,-0.2118722796440124,-0.0625203847885131,0.2988055646419525,-0.1245841234922409,-1.0675190687179563,1.2066256999969482,0.8507100939750671,-1.3286929482087326,-0.4870025463466602,1.6603814846198572,149.0889693896687
1715350588.642854,-0.8194589614868164,0.5231279134750366,-0.2341454178094864,-0.078825831413269,0.3286328911781311,-0.0810707211494445,-1.134411096572876,1.1616812944412231,1.19128680229187,-1.2924805396000625,-0.5505170036225254,1.612991520845957,145.0306752528085
1715350588.689796,-0.7672899961471558,0.5918194651603699,-0.2470133453607559,-0.1379680633544922,0.3356096148490906,-0.0698050111532211,-1.2818387746810913,1.131577730178833,1.5241520404815674,-1.2593440176910369,-0.6333141955142173,1.569049080280022,140.11115918720162
1715350588.745823,-0.699765682220459,0.6690147519111633,-0.250494122505188,-0.1228660941123962,0.3564063906669616,-0.0541476905345916,-0.9822787642478944,1.026360034942627,1.890051007270813,-1.2270402660232178,-0.7328823614872756,1.5344647184582367,134.40820616766328
1715350588.7495031,-0.6142997741699219,0.747978925704956,-0.2513226568698883,-0.2743567228317261,0.3485480546951294,-0.0694934427738189,-0.7560248374938965,0.9174602627754213,2.237512826919556,-1.1824522222578162,-0.8450117840845114,1.5291048123094555,127.90106350810497
1715350588.84405,-0.5097545981407166,0.8242267370223999,-0.246577501296997,-0.2921404838562011,0.2998881340026855,-0.0843856930732727,-0.7268348336219788,0.8524301648139954,2.507992744445801,-1.1202589132404726,-0.9688352941139102,1.5528038207665744,120.64748624510065
1715350588.900805,-0.3892035186290741,0.8902969360351562,-0.2364147305488586,-0.3919243514537811,0.1969221830368042,-0.0422566533088684,-0.5676689743995667,0.8105045557022095,2.621212244033813,-1.0249299334714552,-1.0979968477797408,1.614335552670232,112.90494983152657
1715350588.913152,-0.2578189969062805,0.939041256904602,-0.2274436503648758,-0.4387599229812622,0.1116330027580261,-0.0196877568960189,-0.4054984748363495,0.7446514964103699,2.682870864868164,-0.8479122523585435,-1.2198310117210565,1.764410453341761,104.94069045368995
1715350588.9578,-0.121196836233139,0.9672561287879944,-0.2229950278997421,-0.4482001364231109,0.0153334736824035,0.0002013444900512,0.0046902289614081,0.6862401962280273,2.6840128898620605,-0.4978357814070243,-1.314187189663263,2.093521915317505,96.96118086164189
1715350589.0173302,0.0149795077741146,0.97420334815979,-0.225174069404602,-0.4247390031814575,-0.0388396978378295,0.0258331894874572,0.0770402923226356,0.6168152093887329,2.6053109169006348,0.0664262513796597,-1.343163587138278,2.640024875888506,89.1417052868466
1715350589.08364,0.146933227777481,0.9591034054756165,-0.2419320046901703,-0.4243227839469909,-0.040249764919281,0.0808753967285156,0.530155599117279,0.5474616885185242,2.531209945678711,0.5457937839223487,-1.2838173876731216,3.105041818681934,81.55075499493056
1715350589.1720629,0.269679456949234,0.9289427399635316,-0.2536494731903076,-0.3668474853038788,-0.0843536853790283,0.0870387256145477,0.2099035680294037,0.5415235161781311,2.360555648803711,0.816019405251039,-1.1915468654899832,-2.921914658748696,74.35480385500492
1715350589.185338,0.3802767992019653,0.8889057040214539,-0.255413144826889,-0.3354770839214325,-0.0332845449447631,0.0832023918628692,0.173827975988388,0.4659693837165832,2.2240731716156006,0.9793511988172352,-1.094950808346272,-2.769976826187868,67.6491668154978
1715350589.227492,0.4789872467517853,0.8453383445739746,-0.2365882098674774,-0.2709947824478149,-0.0123307108879089,0.0768286138772964,-0.3385272622108459,0.4237616062164306,2.061673402786255,1.112013072702072,-1.007198193200633,-2.643776401803861,61.38071662913989
1715350589.292262,0.5679329037666321,0.7925530076026917,-0.2220627665519714,-0.2711952924728393,-0.0029107928276062,0.0621048212051391,-0.0710376948118209,0.3168579339981079,2.0581538677215576,1.198071012979329,-0.9149843137255173,-2.561118114140136,55.393792251136034
1715350589.351506,0.6487258672714233,0.7342728972434998,-0.1999947428703308,-0.2625259757041931,-0.0739184021949768,0.035718560218811,-0.4739705622196197,0.2687290012836456,1.9860752820968628,1.2717528194326335,-0.8245950194829516,-2.483784881029369,49.55438951697973
1715350589.363948,0.7205200791358948,0.6692755222320557,-0.1814411580562591,-0.2589723467826843,-0.0840553045272827,0.0255115181207656,-0.2444067150354385,0.1791867464780807,1.96306574344635,1.324105725481263,-0.7332332880768332,-2.424952308464596,43.90255829286667
1715350589.40912,0.783553421497345,0.5998107194900513,-0.1620837748050689,-0.2241814732551574,-0.1009246110916137,-0.0143842250108718,-0.6199324131011963,0.1581981182098388,1.910730004310608,1.3668159597870249,-0.6432645299959767,-2.369784290201852,38.412915809924016
1715350589.476554,0.8391254544258118,0.5275543332099915,-0.1324936896562576,-0.2527608871459961,-0.050534188747406,-0.0415633767843246,-0.7891338467597961,0.2010200023651123,1.9851634502410889,1.4141942278565045,-0.5557191327132522,-2.3017933278197678,32.952101212858054
1715350589.5316858,0.889153003692627,0.4438501596450805,-0.1113727390766143,-0.2080923318862915,-0.0555750727653503,0.0106646418571472,-0.3293546140193939,0.1579465717077255,1.9705722332000728,1.4461881759923911,-0.4598906800000581,-2.254082895616696,27.232989343078863
1715350589.59349,0.9272552132606506,0.3602778315544128,-0.1019693166017532,-0.1732115745544433,-0.0510890185832977,0.0364022105932235,-0.0758842453360557,0.1128366217017173,1.813093900680542,1.4612674359735978,-0.3685657104237062,-2.230622095429597,21.989089410612287
