Timestamp,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,rotationRateX,rotationRateY,rotationRateZ,attitudeRoll,attitudePitch,attitudeYaw
1715350025.266963,0.8675462007522583,0.49671658873558044,0.025218678638339043,0.00017523765563964844,0.0018032491207122803,0.03485512733459473,0.03277469426393509,0.05185948312282562,-0.058325063437223434,1.5998571178091014,-0.5198115598591052,-2.5975862855535965
1715350025.2674189,0.8658158779144287,0.49958088994026184,0.02795236185193062,0.0063457489013671875,-0.010048508644104004,0.0021836720407009125,0.054444000124931335,0.08176904916763306,-0.06317880749702454,1.6030695344733872,-0.5231148965536355,-2.59948249018246
1715350025.2677898,0.8642085790634155,0.5022051334381104,0.0305516067892313,0.012378215789794922,-0.018211662769317627,-0.026508092880249023,-0.010908140800893307,0.03368420526385307,-0.05750667303800583,1.6061337321117817,-0.5261469418005021,-2.599815224958759
1715350025.268398,0.8632006049156189,0.5040028095245361,0.029424862936139107,0.0058942437171936035,-0.029423952102661133,-0.05312192067503929,0.05819433182477951,-0.030949514359235764,-0.026772508397698402,1.6048712254203805,-0.5282270533094081,-2.602729186511019
1715350025.272265,0.8631268739700317,0.5043624639511108,0.025107890367507935,0.008180379867553711,-0.017637670040130615,-0.0437542200088501,0.06600245088338852,-0.09167065471410751,0.007947211153805256,1.5998775807808292,-0.5286434525296574,-2.6059955626532227
1715350025.272543,0.8638927936553955,0.5034046769142151,0.016513166949152946,-0.002931058406829834,0.0010355114936828613,0.00852644257247448,0.11370418965816498,-0.1309938281774521,0.021235408261418343,1.5899088321660977,-0.5275346584492989,-2.6128790577433683
1715350025.28505,0.8647558093070984,0.502148449420929,0.006653078366070986,-0.0069373250007629395,0.02814018726348877,0.04144251346588135,0.1762344241142273,-0.13092511892318726,0.025041598826646805,1.5784897671653755,-0.5260813964044788,-2.6208869128214682
1715350025.285404,0.8647017478942871,0.5022854804992676,-0.0004740153963211924,-0.01033163070678711,0.03193998336791992,0.06245511770248413,0.1559479832649231,-0.04716363549232483,-0.030615361407399178,1.5702481431326683,-0.5262398715485388,-2.6293898629316965
1715350025.28724,0.8634786605834961,0.5043696165084839,-0.0039578769356012344,-0.00805586576461792,0.011911451816558838,0.07404136657714844,0.10807184129953384,0.02843697927892208,-0.05751990154385567,1.5662127172887876,-0.5286517349444338,-2.6375269108165056
1715350025.2881389,0.8613151907920837,0.5080652236938477,-0.002387678949162364,-0.009493410587310791,0.008582115173339844,0.05776172876358032,0.12235723435878754,0.1076311394572258,-0.09289582818746567,1.5680242024160134,-0.5329369715725137,-2.6431633749701104
1715350025.3021169,0.8588396906852722,0.5122443437576294,0.0003383617731742561,-0.003401458263397217,-0.0057135820388793945,0.03889191150665283,0.1041434183716774,0.14126765727996826,-0.09548299759626389,1.5711903022520073,-0.5377959962976512,-2.6509176668627266
1715350025.302637,0.8561767339706421,0.5166538953781128,0.005460019689053297,-0.001211702823638916,-0.009894371032714844,0.002779602538794279,0.13154394924640656,0.1577283889055252,-0.09242932498455048,1.5771734517189326,-0.5429382047779479,-2.655592930387179
1715350025.304764,0.854087769985199,0.5200415849685669,0.009525229223072529,0.00736236572265625,-0.03014296293258667,-0.010059356689453125,0.07319924235343933,0.14209389686584473,-0.07362709939479828,1.581948382649838,-0.5468996264861067,-2.661226663489989
1715350025.310714,0.8523502349853516,0.5228222012519836,0.012490442954003811,0.008428573608398438,-0.024805843830108643,-0.03487515449523926,0.20301809906959534,0.1416451632976532,-0.06441567093133926,1.5854493983991036,-0.5501583596229026,-2.6690657982923436
1715350025.31125,0.8514060378074646,0.5243191719055176,0.014024650678038597,0.0163610577583313,-0.03547346591949463,-0.02809333987534046,0.045068543404340744,0.09408296644687653,-0.019623341038823128,1.5872671785674501,-0.551915400829842,-2.6762587881214426
1715350025.31481,0.8513702750205994,0.5243756771087646,0.014095609076321125,-0.009634554386138916,-0.01576972007751465,-0.04380452632904053,0.1322283148765564,0.06498220562934875,0.0029806378297507763,1.587351193200014,-0.5519817033799287,-2.682769947663499
1715350025.3156018,0.851835310459137,0.5236681699752808,0.012157588265836239,-0.0006544589996337891,-0.026628494262695312,-0.04232430458068848,0.11704932898283005,0.005982935894280672,0.029705237597227097,1.5850675865440773,-0.5511510525344064,-2.6899901307460903
1715350025.323295,0.8529305458068848,0.5219499468803406,0.008797687478363514,-0.0007578730583190918,-0.016563713550567627,-0.022286534309387207,0.13224650919437408,0.006998399272561073,0.044000640511512756,1.581110620328853,-0.54913543593261,-2.696756379517739
1715350025.338568,0.8543724417686462,0.5196372866630554,0.004935436882078648,4.32133674621582e-05,-0.02638179063796997,0.004570722114294767,0.08445576578378677,0.005818086210638285,0.05910662189126015,1.57657294330256,-0.5464263749791188,-2.705392305125765
1715350025.350202,0.8558152914047241,0.5172646641731262,0.004132894333451986,0.006626546382904053,-0.015494763851165771,-0.010724782943725586,0.08520454168319702,0.03815485164523125,0.056600991636514664,1.575625478759383,-0.543651739212916,-2.709187182533299
1715350025.35547,0.8575261235237122,0.5144259333610535,0.0038373637944459915,0.001284182071685791,-0.018103361129760742,-0.0095289945602417,0.004975883290171623,0.010182341560721397,0.06671345233917236,1.5752712204067716,-0.5403381019676721,-2.7121831528622056
1715350025.355926,0.859274685382843,0.5115007162094116,0.0037280386313796043,0.006829321384429932,0.00018745660781860352,-0.018452882766723633,0.012848121114075184,0.012534445151686668,0.060588184744119644,1.575134887308168,-0.5369303397384355,-2.713232830641922
1715350025.356415,0.8605912923812866,0.5092818737030029,0.003800851060077548,0.0014386773109436035,0.006220996379852295,-0.02438509464263916,-0.003906257916241884,0.000179375521838665,0.0355500765144825,1.5752128558756253,-0.5343501297466433,-2.7136029624969322
1715350025.356978,0.8612451553344727,0.5081738829612732,0.0040021962486207485,-0.0027856826782226562,0.016911566257476807,-0.01894068717956543,-0.028273949399590492,-0.006173462141305208,0.016291294246912003,1.5754432816650228,-0.5330631779972331,-2.7124015206928314
1715350025.3575659,0.8614291548728943,0.5078603625297546,0.004160041455179453,-0.0034734010696411133,0.01005333662033081,-0.017984628677368164,-0.06897247582674026,-0.025070587173104286,0.005250760354101658,1.575625521723873,-0.5326991901975634,-2.709894920815704
1715350025.360973,0.8612372875213623,0.5081852674484253,0.004239677917212248,-0.0042275190353393555,0.007500708103179932,-0.014493703842163086,-0.04301244765520096,-0.017199615016579628,-0.01268793735653162,1.5757190624286384,-0.5330763798585109,-2.707048906556676
1715350025.361507,0.8608080744743347,0.5089114308357239,0.004313752520829439,-0.004957854747772217,0.0005185604095458984,-0.007792830001562834,-0.08476971834897995,-0.04258526489138603,-0.015334632247686386,1.575807567566511,-0.5339197173166809,-2.703645589653757
1715350025.3623629,0.8603435158729553,0.5097009539604187,0.003738952102139592,0.0013050436973571777,-0.0018426775932312012,0.0002588038332760334,-0.06931978464126587,-0.04186035320162773,-0.016433274373412132,1.5751421820976037,-0.5348371587211468,-2.7000898742175776
1715350025.416009,0.8599424362182617,0.5103808641433716,0.0031657430808991194,-0.00625920295715332,-0.004597842693328857,0.010689139366149902,-0.06268971413373947,-0.04090134799480438,-0.019444510340690613,1.5744776531839741,-0.5356276030592888,-2.6969901440461554
1715350025.4551969,0.8595004677772522,0.5111275315284729,0.0027159617748111486,-0.010684669017791748,0.005061984062194824,0.008148193359375,-0.035205990076065063,-0.029562540352344513,-0.01825740560889244,1.5739562468257862,-0.5364961034663293,-2.694261948241097
1715350025.455782,0.8590266108512878,0.5119178295135498,0.0036410570610314608,-0.008623898029327393,-0.00369340181350708,0.014532089233398438,-0.08448216319084167,-0.02734772115945816,-0.014058621600270271,1.575034886143411,-0.5374158306922896,-2.6897462991704426
1715350025.456379,0.8587556481361389,0.5123640894889832,0.004629866220057011,-0.008124113082885742,-0.001988232135772705,0.012887120246887207,-0.04365869611501694,-0.002554758917540312,-0.005803532898426056,1.5761876405680997,-0.5379354031796857,-2.6862230626359684
1715350025.457027,0.8587990403175354,0.5122831463813782,0.005477053113281727,-0.006809413433074951,-0.007522523403167725,0.010163068771362305,-0.020295916125178337,-0.0023603481240570545,0.01269629318267107,1.5771738132598918,-0.5378411379513721,-2.684372376689501
1715350025.457992,0.8591657876968384,0.5116540193557739,0.006634044460952282,-0.006443798542022705,-0.0038721561431884766,0.010715126991271973,-0.030548587441444397,0.009674077853560448,0.011300485581159592,1.578517668429354,-0.5371087944098112,-2.6821259577417287
1715350025.46175,0.8595942258834839,0.5109182000160217,0.007756952196359634,-0.0076503753662109375,0.001792311668395996,0.0032292604446411133,0.029975011944770813,0.029037922620773315,0.0235860925167799,1.5798200512809104,-0.5362525744415317,-2.6822515271554024
1715350025.4648,0.8604260087013245,0.5095093846321106,0.008188898675143719,0.00026112794876098633,0.001934647560119629,0.010182619094848633,0.011436945758759975,0.01757674105465412,0.0407172292470932,1.5803132997803095,-0.5346145133622061,-2.6835022563476483
1715350025.465446,0.8613508939743042,0.5079425573348999,0.008295411244034767,-0.01029205322265625,0.004264414310455322,0.008382320404052734,0.02380196936428547,0.03252706304192543,0.03128799796104431,1.5804267283626325,-0.5327946210323546,-2.6859777815031394
1715350025.4666538,0.8619041442871094,0.5069866180419922,0.00926236342638731,-0.007366180419921875,0.012193679809570312,0.007857919670641422,0.03453387692570686,0.03970201686024666,0.017726780846714973,1.5815423097016539,-0.5316852164003223,-2.687047959961012
1715350025.511605,0.8621390461921692,0.506561279296875,0.010566837154328823,-0.0007042884826660156,0.0023344755172729492,0.006004094146192074,-0.0030713900923728943,0.05003361776471138,0.005807050969451666,1.5830522481880867,-0.5311918068436964,-2.688773255936705
1715350025.5154,0.8621727228164673,0.5064578652381897,0.012584134936332703,-0.004903614521026611,0.009350121021270752,0.0010418882593512535,0.011544836685061455,0.0550060048699379,-0.0039896536618471146,1.5853911306049284,-0.5310718959854264,-2.6891762305285862
1715350025.516244,0.861937403678894,0.5068029165267944,0.014652351848781109,-0.004057765007019043,0.004702210426330566,-0.008823631331324577,0.011079981923103333,0.04900723323225975,-0.008524751290678978,1.5877940116471447,-0.5314721112833851,-2.6898106620436737
1715350025.516901,0.8617115616798401,0.5071318745613098,0.01644393429160118,-0.002000868320465088,-0.00025016069412231445,-0.004481194540858269,0.022260332480072975,0.04929379001259804,-0.005317062139511108,1.5898768856766299,-0.5318537023013089,-2.6900981248211933
1715350025.5175738,0.8615267872810364,0.5074042081832886,0.017664769664406776,4.5239925384521484e-05,-0.011844635009765625,-0.003687860444188118,-0.0006296044448390603,0.03710557147860527,-0.0033891110215336084,1.5912974834590385,-0.5321697337449267,-2.6919009652689434
1715350025.5192618,0.8617649674415588,0.5069594383239746,0.01878945901989937,0.0012262463569641113,-0.006364405155181885,-0.007589578628540039,0.033307455480098724,0.03331296145915985,0.016483306884765625,1.592596334282228,-0.531653670518073,-2.6921037971975967
1715350025.520547,0.8623062968254089,0.5060192346572876,0.01929188147187233,-0.0026414990425109863,-0.0064313411712646484,-0.008580327033996582,0.0195284616202116,0.017377138137817383,0.025436146184802055,1.5931650197573917,-0.5305632751974583,-2.6939274276026075
1715350025.529612,0.8628512024879456,0.5050721168518066,0.01974448747932911,0.0026424527168273926,0.003198087215423584,-0.007842779159545898,-0.0002587925409898162,0.02045189030468464,0.009633790701627731,1.5936751743203288,-0.529465526636492,-2.694144449191524
1715350025.530406,0.8628888130187988,0.5049812197685242,0.020415958017110825,0.005671858787536621,-0.0007698535919189453,-0.0164487361907959,0.02053407020866871,0.013254564255475998,0.001521846279501915,1.594451922817593,-0.5293601870148791,-2.694643254947138
1715350025.531252,0.8629280924797058,0.5049207210540771,0.020255746319890022,0.0076621174812316895,-0.009208440780639648,-0.0194623451679945,0.035086315125226974,0.007406794931739569,0.0015940181910991669,1.5942652880371089,-0.529290122856413,-2.696062853120066
1715350025.538939,0.8630603551864624,0.5047246813774109,0.019485954195261,0.002738475799560547,-0.014200448989868164,-0.013153672218322754,0.0018394456710666418,-0.010629862546920776,0.008852685801684856,1.5933702334222197,-0.529063023343701,-2.6976662179969364
1715350025.547982,0.8635113835334778,0.5039817690849304,0.01872253604233265,0.005232572555541992,-0.017043232917785645,-0.009079096838831902,0.0005724800284951925,-0.01627962663769722,0.01730355992913246,1.592474793468402,-0.5282026293956892,-2.698009652477423
1715350025.5488849,0.8639847636222839,0.5032075643539429,0.017676692456007004,0.014463722705841064,-0.001849532127380371,-0.004523752257227898,-0.023634256795048714,-0.016080422326922417,0.0014564217999577522,1.5912529696236362,-0.5273065353486248,-2.698070768107528
1715350025.5559502,0.8636789917945862,0.5037004351615906,0.018553761765360832,0.027312040328979492,0.020698249340057373,0.020676491782069206,0.06456214934587479,0.04622063413262367,-0.02831740863621235,1.5922752662903936,-0.5278769713552303,-2.6977398772923364
1715350025.557051,0.8631648421287537,0.5045968890190125,0.01811625249683857,0.012063920497894287,-0.0047495365142822266,0.0022236108779907227,0.002398842480033636,0.007924380712211132,-0.008249068632721901,1.5917814190040154,-0.5289149572677255,-2.701482189805606
1715350025.558092,0.8632680177688599,0.5045157074928284,0.015230397693812847,-0.024584054946899414,0.019318461418151855,-0.003069281578063965,0.2487216740846634,0.0020867313724011183,0.011833205819129944,1.5884372188405524,-0.5288209602923216,-2.7087732203269477
1715350025.5611491,0.863781750202179,0.5038002729415894,0.00812982115894556,-0.03706073760986328,0.002074301242828369,0.02077019214630127,0.26716768741607666,-0.012925375252962112,0.020433129742741585,1.5802079421863993,-0.5279925263534773,-2.7241946193978204
1715350025.567144,0.86391681432724,0.5036333799362183,0.0010856633307412267,-0.00788348913192749,0.0025617480278015137,0.045316219329833984,0.3036765456199646,0.05094841122627258,-0.0036009212490171194,1.5720530018700163,-0.527799318039621,-2.741866429946916
1715350025.567982,0.8635486364364624,0.5042632818222046,-0.0014072461053729057,-0.0025411248207092285,-0.0034852027893066406,0.04083585739135742,0.1900949776172638,0.11778456717729568,-0.016339043155312538,1.5691667197485804,-0.5285286268327396,-2.7556086941555145
1715350025.57128,0.862989068031311,0.5052215456962585,-0.0010352948447689414,-0.021131157875061035,-0.004275500774383545,0.010495662689208984,0.2076873481273651,0.13099251687526703,-0.021487465128302574,1.5695966658046576,-0.5296386458770729,-2.7675289205238176
1715350025.572279,0.862520158290863,0.5060218572616577,-0.0008154863025993109,-0.025209486484527588,-0.01848834753036499,0.015952110290527344,0.24900920689105988,0.14557532966136932,-0.021330293267965317,1.5698508578617505,-0.5305663002817635,-2.7812585467047746
1715350025.582027,0.8618708848953247,0.5071251392364502,-0.0015842656139284372,-0.05884671211242676,0.005158126354217529,0.017972111701965332,0.3755558729171753,0.1518569141626358,-0.04182198643684387,1.5689581583197043,-0.5318459307914162,-2.797776184434818
1715350025.582909,0.8608115911483765,0.5089060664176941,-0.004212579224258661,0.038053035736083984,0.009679079055786133,0.05310165882110596,0.4506544768810272,0.23103496432304382,-0.0427936427295208,1.565902636291276,-0.533913526318103,-2.8221558325000977
1715350025.590112,0.8599039316177368,0.510430634021759,-0.0050638215616345406,0.03781634569168091,-0.017251312732696533,-0.01236182451248169,0.45438045263290405,0.20804056525230408,-0.03097386658191681,1.5649075720747374,-0.5356854711840772,-2.8478436196844132
1715350025.591413,0.8588968515396118,0.5120757222175598,-0.008613654412329197,-0.03431212902069092,-0.013678014278411865,-0.016334593296051025,0.41532930731773376,0.17812752723693848,-0.04664129018783569,1.560767921783635,-0.5375996667717332,-2.8741778410686276
1715350025.5960178,0.8579452633857727,0.5136463642120361,-0.009846607223153114,0.02349376678466797,-0.006688475608825684,-0.029872119426727295,0.2547970712184906,0.15092840790748596,-0.03999785706400871,1.5593198666524677,-0.5394292267039819,-2.89390827663904
1715350025.597194,0.8574368357658386,0.5144835114479065,-0.010413702577352524,0.03724682331085205,-0.017825305461883545,-0.03607994318008423,0.2250678390264511,0.10627824813127518,-0.015393931418657303,1.5586517705686633,-0.5404052443188216,-2.9081950727696486
1715350025.600646,0.8573001623153687,0.5147075653076172,-0.010602614842355251,-0.006866931915283203,0.0007495284080505371,-0.05179065465927124,0.1324138641357422,0.06346073746681213,-0.010717775672674179,1.5584295097400809,-0.5406665159063977,-2.9172149720991944
1715350025.6017509,0.857399582862854,0.5144609808921814,-0.013986249454319477,-0.005684614181518555,-0.003947734832763672,-0.029135167598724365,0.20366215705871582,0.039963942021131516,-0.0057669589295983315,1.5544853680678559,-0.5403789575774047,-2.928997548455649
1715350025.6069012,0.8573035001754761,0.5144771933555603,-0.018545668572187424,0.021785855293273926,-0.006161093711853027,-0.024041714146733284,0.12610812485218048,-0.023556847125291824,0.0048131137154996395,1.549167141384181,-0.5403978220895884,-2.939112719299093
1715350025.614579,0.8572500944137573,0.5143654942512512,-0.023456620052456856,-0.004756927490234375,0.006966292858123779,0.00751107931137085,0.15301021933555603,-0.03085404261946678,-0.004058008547872305,1.5434405192136356,-0.5402675785993928,-2.946617098273964
1715350025.616431,0.856882631778717,0.5146978497505188,-0.028944669291377068,-0.0033825039863586426,-0.01079171895980835,0.0034166015684604645,0.06910170614719391,-0.012898076325654984,-0.029036639258265495,1.5370301306869631,-0.5406551973723271,-2.9568293310806495
1715350025.62433,0.8566071391105652,0.5151388645172119,-0.02925923839211464,-0.005990803241729736,-0.0007041096687316895,-0.00038868188858032227,-0.023431789129972458,-0.02927238866686821,-0.00044134678319096565,1.5366524753321977,-0.5411696818650386,-2.9550511382004645
1715350025.625843,0.8561081886291504,0.5159164667129517,-0.030149392783641815,0.005235254764556885,-0.00569307804107666,0.015607651323080063,0.0504148043692112,-0.016080688685178757,-0.033488158136606216,1.5355940722165624,-0.5420771612682397,-2.9544482250386
1715350025.632875,0.8551783561706543,0.5173594355583191,-0.03176430985331535,-0.018905282020568848,-0.014155149459838867,0.028849780559539795,0.03636380285024643,-0.03093620017170906,-0.015688076615333557,1.5336699027221579,-0.5437624540002342,-2.956720413194682
1715350025.633925,0.8547050952911377,0.5180344581604004,-0.03345472738146782,-0.0070185065269470215,0.007066130638122559,0.011542979627847672,0.002431199885904789,-0.027396060526371002,-0.023335875943303108,1.5316744582231978,-0.5445514464301647,-2.9565080971478612
1715350025.635133,0.8545945882797241,0.518047034740448,-0.03598622605204582,-0.026805460453033447,0.02051180601119995,0.06847208738327026,0.2764330506324768,0.04556816443800926,-0.0013087824918329716,1.528712068167572,-0.5445661373170718,-2.9652297134414
1715350025.636179,0.8541834950447083,0.518751323223114,-0.035600461065769196,0.028598368167877197,-0.02995133399963379,-0.07761985063552856,-0.2512175440788269,-0.03671805560588837,0.012244176119565964,1.529142669086332,-0.5453897250453777,-2.963965829356223
1715350025.637507,0.8548527359962463,0.5179432034492493,-0.031008945778012276,0.02194768190383911,-0.024550318717956543,-0.03162848949432373,0.3121137022972107,0.029562564566731453,0.06705447286367416,1.5345382035701165,-0.5444447522980439,-2.9576694332263744
1715350025.646647,0.8546740412712097,0.5181292295455933,-0.03277526795864105,-0.0019214749336242676,-0.05311769247055054,0.030623674392700195,0.01125372014939785,0.03578051179647446,-0.029712550342082977,1.5324668439494598,-0.5446622345465623,-2.968254079595342
1715350025.654804,0.8550158739089966,0.517584502696991,-0.032467205077409744,-0.011159062385559082,-0.002295196056365967,-0.005512002855539322,0.09154555946588516,0.051406875252723694,0.041185058653354645,1.5328419298730214,-0.5440254928496022,-2.9703618821386932
1715350025.6588922,0.8561426401138306,0.5157503485679626,-0.03195285424590111,-0.0021389126777648926,0.019436299800872803,0.038636092096567154,0.2739779055118561,0.13097640872001648,0.0044268229976296425,1.5334917589296744,-0.5418832144088089,-2.9801629447887206
